block,trial,image,type,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,thisRow.t,notes,Welcome.started,Start_text.started,key_resp.started,Welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial_ex.started,fixation.started,fixation.stopped,trial_ex.stopped,faces.started,faces_image.started,response.started,serialPort.started,serialPort.stopped,faces.stopped,trial_loop.response.keys,trial_loop.response.rt,trial_loop.response.duration,end_block.started,Endding.started,Endding.stopped,end_block.stopped,pressed_trials,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,15,faces/unknown/unknown_231.jpg,unknown,14,14,0,None,,,0,14,14,14,54.93518459999996,,,,,,,,,54.93066099999942,55.926316600000064,56.929178299999876,56.89048439999988,56.92624329999944,56.929178299999876,56.929178299999876,0.03578329999982088,1.0213488999997935,58.89424220000001,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,16,faces/unknown/unknown_36.jpg,unknown,15,15,0,None,,,0,15,15,15,58.898882699999376,,,,,,,,,58.8944105999999,59.8808827999992,60.8320604999999,60.7941538999994,60.82917889999953,60.8320604999999,60.8320604999999,0.03504909999992378,1.029006699999627,62.79623049999918,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,17,faces/known/known_9.jpg,known,16,16,0,space,0.6183353000005809,0.14252450000003591,0,16,16,16,62.802186099999744,,,,,,,,,62.79639859999952,63.78378889999931,64.68000699999993,64.64510599999994,64.67696069999965,64.68000699999993,64.68000699999993,0.031877600000370876,1.0178818000003957,66.6505502,space,0.6183353000005809,0.14252450000003591,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,18,faces/known/known_23.jpg,known,17,17,0,space,0.6104271000003791,0.11859819999972387,0,17,17,17,66.65968879999946,,,,,,,,,66.65076059999956,67.64182959999926,68.27943209999921,68.24168529999952,68.27658729999985,68.27943209999921,68.27943209999921,0.03492480000022624,1.0213017000005493,70.24185899999975,space,0.6104271000003791,0.11859819999972387,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,19,faces/unknown/unknown_279.jpg,unknown,18,18,0,None,,,0,18,18,18,70.24445409999953,,,,,,,,,70.24202279999918,71.23237960000006,72.1649054999998,72.12932659999933,72.16164759999992,72.1649054999998,72.1649054999998,0.032347500000469154,1.0182647999999972,74.12940059999983,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,20,faces/unknown/unknown_297.jpg,unknown,19,19,0,None,,,0,19,19,19,74.13527569999951,,,,,,,,,74.12965669999994,75.12621609999951,76.09987079999974,76.06068460000006,76.09687949999989,76.09987079999974,76.09987079999974,0.03622999999970489,1.0296760999999606,78.06827089999933,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,21,faces/unknown/unknown_20.jpg,unknown,20,20,0,None,,,0,20,20,20,78.07445969999935,,,,,,,,,78.06849129999955,79.05016859999978,79.98439889999918,79.94791759999953,79.98148349999974,79.98439889999918,79.98439889999918,0.0335958000005121,1.0268486000004486,81.95629989999998,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,22,faces/unknown/unknown_172.jpg,unknown,21,21,0,None,,,0,21,21,21,81.95906620000005,,,,,,,,,81.95646229999966,82.94105909999962,83.64729279999938,83.61108239999976,83.64464819999921,83.64729279999938,83.64729279999938,0.03357790000063687,1.0210012000006827,85.61351719999948,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,23,faces/unknown/unknown_225.jpg,unknown,22,22,0,None,,,0,22,22,22,85.62254489999941,,,,,,,,,85.6137149999995,86.60168129999965,87.55443899999955,87.51730569999927,87.55165080000006,87.55443899999955,87.55443899999955,0.034357900000031805,1.0236518000001524,89.52256539999962,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,24,faces/unknown/unknown_69.jpg,unknown,23,23,0,None,,,0,23,23,23,89.52836549999938,,,,,,,,,89.52270019999924,90.51618139999937,91.52844399999958,91.49278839999988,91.52554659999987,91.52844399999958,91.52844399999958,0.03277989999969577,1.0241557999997895,93.49290199999996,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
