26.2270 	INFO 	Loaded monitor calibration from ['2025_03_07 15:28']
26.2357 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
26.4114 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018D5D60A140>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018D5D60A0E0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000018D5D6C5060>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
26.4114 	EXP 	window1: backgroundImage = ''
26.4115 	EXP 	window1: backgroundFit = 'none'
26.4538 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
26.4538 	EXP 	window1: recordFrameIntervals = False
26.5292 	EXP 	window1: recordFrameIntervals = True
27.1412 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

29.0112 	INFO 	keyboard.Keyboard is using iohub backend.
29.0112 	INFO 	keyboard.Keyboard is using iohub backend.
29.0113 	INFO 	keyboard.Keyboard is using iohub backend.
29.0113 	EXP 	project: status = STARTED
29.0736 	EXP 	Created Start_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Start_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
29.0893 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
29.1107 	EXP 	Created faces_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='faces_image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
29.1152 	EXP 	Created Endding = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Endding', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Endding block\nThankyou for your patient', units='height', win=Window(...), wrapWidth=1)
0.0113 	INFO 	Keyboard events cleared
0.0109 	EXP 	Start_text: autoDraw = True
1.0425 	EXP 	Imported blocks/block2.csv as conditions, 60 conditions, 4 params
1.0428 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'block': 2, 'trial': 1, 'image': 'faces/unknown/unknown_205.jpg', 'type': 'unknown', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.0434 	DATA 	Keypress: space
1.0445 	EXP 	Start_text: autoDraw = False
2.0354 	EXP 	fixation: autoDraw = True
2.9981 	INFO 	Keyboard events cleared
2.9977 	WARNING 	t of last frame was 38.54ms (=1/25)
2.9977 	EXP 	fixation: autoDraw = False
2.9977 	EXP 	fixation: autoDraw = False
2.9977 	EXP 	faces_image: image = 'faces/unknown/unknown_205.jpg'
2.9977 	EXP 	faces_image: autoDraw = True
4.9599 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'block': 2, 'trial': 2, 'image': 'faces/unknown/unknown_34.jpg', 'type': 'unknown', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
4.9680 	EXP 	faces_image: autoDraw = False
5.9530 	EXP 	fixation: autoDraw = True
6.9016 	INFO 	Keyboard events cleared
6.9012 	WARNING 	t of last frame was 30.11ms (=1/33)
6.9012 	EXP 	fixation: autoDraw = False
6.9012 	EXP 	fixation: autoDraw = False
6.9012 	EXP 	faces_image: image = 'faces/unknown/unknown_34.jpg'
6.9012 	EXP 	faces_image: autoDraw = True
8.8746 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'block': 2, 'trial': 3, 'image': 'faces/unknown/unknown_97.jpg', 'type': 'unknown', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
8.8803 	EXP 	faces_image: autoDraw = False
9.8621 	EXP 	fixation: autoDraw = True
10.8074 	INFO 	Keyboard events cleared
10.8070 	WARNING 	t of last frame was 29.73ms (=1/33)
10.8070 	EXP 	fixation: autoDraw = False
10.8070 	EXP 	fixation: autoDraw = False
10.8070 	EXP 	faces_image: image = 'faces/unknown/unknown_97.jpg'
10.8070 	EXP 	faces_image: autoDraw = True
12.7864 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'block': 2, 'trial': 4, 'image': 'faces/unknown/unknown_181.jpg', 'type': 'unknown', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
12.7896 	EXP 	faces_image: autoDraw = False
13.7713 	EXP 	fixation: autoDraw = True
14.6339 	INFO 	Keyboard events cleared
14.6336 	WARNING 	t of last frame was 32.18ms (=1/31)
14.6336 	EXP 	fixation: autoDraw = False
14.6336 	EXP 	fixation: autoDraw = False
14.6336 	EXP 	faces_image: image = 'faces/unknown/unknown_181.jpg'
14.6336 	EXP 	faces_image: autoDraw = True
16.6080 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'block': 2, 'trial': 5, 'image': 'faces/unknown/unknown_208.jpg', 'type': 'unknown', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
16.6169 	EXP 	faces_image: autoDraw = False
17.5895 	EXP 	fixation: autoDraw = True
18.3879 	INFO 	Keyboard events cleared
18.3879 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
18.3875 	EXP 	fixation: autoDraw = False
18.3875 	EXP 	fixation: autoDraw = False
18.3875 	EXP 	faces_image: image = 'faces/unknown/unknown_208.jpg'
18.3875 	EXP 	faces_image: autoDraw = True
20.3677 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'block': 2, 'trial': 6, 'image': 'faces/unknown/unknown_183.jpg', 'type': 'unknown', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
20.3711 	EXP 	faces_image: autoDraw = False
21.3529 	EXP 	fixation: autoDraw = True
22.0910 	INFO 	Keyboard events cleared
22.0907 	EXP 	fixation: autoDraw = False
22.0907 	EXP 	fixation: autoDraw = False
22.0907 	EXP 	faces_image: image = 'faces/unknown/unknown_183.jpg'
22.0907 	EXP 	faces_image: autoDraw = True
24.0710 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'block': 2, 'trial': 7, 'image': 'faces/unknown/unknown_193.jpg', 'type': 'unknown', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
24.0743 	EXP 	faces_image: autoDraw = False
25.0561 	EXP 	fixation: autoDraw = True
25.8062 	INFO 	Keyboard events cleared
25.8058 	EXP 	fixation: autoDraw = False
25.8058 	EXP 	fixation: autoDraw = False
25.8058 	EXP 	faces_image: image = 'faces/unknown/unknown_193.jpg'
25.8058 	EXP 	faces_image: autoDraw = True
27.7777 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'block': 2, 'trial': 8, 'image': 'faces/unknown/unknown_18.jpg', 'type': 'unknown', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
27.7860 	EXP 	faces_image: autoDraw = False
28.7709 	EXP 	fixation: autoDraw = True
29.7324 	INFO 	Keyboard events cleared
29.7321 	EXP 	fixation: autoDraw = False
29.7321 	EXP 	fixation: autoDraw = False
29.7321 	EXP 	faces_image: image = 'faces/unknown/unknown_18.jpg'
29.7321 	EXP 	faces_image: autoDraw = True
31.7047 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'block': 2, 'trial': 9, 'image': 'faces/unknown/unknown_236.jpg', 'type': 'unknown', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
31.7102 	EXP 	faces_image: autoDraw = False
32.6919 	EXP 	fixation: autoDraw = True
33.4384 	INFO 	Keyboard events cleared
33.4381 	EXP 	fixation: autoDraw = False
33.4381 	EXP 	fixation: autoDraw = False
33.4381 	EXP 	faces_image: image = 'faces/unknown/unknown_236.jpg'
33.4381 	EXP 	faces_image: autoDraw = True
35.4140 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'block': 2, 'trial': 10, 'image': 'faces/unknown/unknown_276.jpg', 'type': 'unknown', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
35.4190 	EXP 	faces_image: autoDraw = False
36.4044 	EXP 	fixation: autoDraw = True
37.1535 	INFO 	Keyboard events cleared
37.1532 	EXP 	fixation: autoDraw = False
37.1532 	EXP 	fixation: autoDraw = False
37.1532 	EXP 	faces_image: image = 'faces/unknown/unknown_276.jpg'
37.1532 	EXP 	faces_image: autoDraw = True
39.1284 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'block': 2, 'trial': 11, 'image': 'faces/unknown/unknown_272.jpg', 'type': 'unknown', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
39.1344 	EXP 	faces_image: autoDraw = False
40.1191 	EXP 	fixation: autoDraw = True
40.9791 	INFO 	Keyboard events cleared
40.9788 	EXP 	fixation: autoDraw = False
40.9788 	EXP 	fixation: autoDraw = False
40.9788 	EXP 	faces_image: image = 'faces/unknown/unknown_272.jpg'
40.9788 	EXP 	faces_image: autoDraw = True
42.9526 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'block': 2, 'trial': 12, 'image': 'faces/known/known_54.jpg', 'type': 'known', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
42.9582 	EXP 	faces_image: autoDraw = False
43.9399 	EXP 	fixation: autoDraw = True
44.6350 	WARNING 	Requested image 'faces/known/known_54.jpg' not found but similar filename 'faces/known/known_54.png' exists. This will be used instead but changing the filename is advised.
44.6493 	INFO 	Keyboard events cleared
44.6489 	EXP 	fixation: autoDraw = False
44.6489 	EXP 	fixation: autoDraw = False
44.6489 	EXP 	faces_image: image = 'faces/known/known_54.jpg'
44.6489 	EXP 	faces_image: autoDraw = True
45.3602 	DATA 	Keypress: space
46.6351 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'block': 2, 'trial': 13, 'image': 'faces/unknown/unknown_116.jpg', 'type': 'unknown', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
46.6372 	EXP 	faces_image: autoDraw = False
46.6372 	EXP 	faces_image: autoDraw = False
47.6252 	EXP 	fixation: autoDraw = True
48.5040 	INFO 	Keyboard events cleared
48.5037 	EXP 	fixation: autoDraw = False
48.5037 	EXP 	fixation: autoDraw = False
48.5037 	EXP 	faces_image: image = 'faces/unknown/unknown_116.jpg'
48.5037 	EXP 	faces_image: autoDraw = True
50.4715 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'block': 2, 'trial': 14, 'image': 'faces/unknown/unknown_148.jpg', 'type': 'unknown', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
50.4739 	EXP 	faces_image: autoDraw = False
51.4614 	EXP 	fixation: autoDraw = True
52.1789 	INFO 	Keyboard events cleared
52.1786 	EXP 	fixation: autoDraw = False
52.1786 	EXP 	fixation: autoDraw = False
52.1786 	EXP 	faces_image: image = 'faces/unknown/unknown_148.jpg'
52.1786 	EXP 	faces_image: autoDraw = True
