70.3477 	INFO 	Loaded monitor calibration from ['2025_05_17 12:48']
70.5278 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
70.8836 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002A745C1E500>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002A745C1E560>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002A745CDDA50>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
70.8836 	EXP 	window1: backgroundImage = ''
70.8836 	EXP 	window1: backgroundFit = 'none'
70.9320 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
70.9321 	EXP 	window1: recordFrameIntervals = False
71.0262 	EXP 	window1: recordFrameIntervals = True
71.6574 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

74.2517 	INFO 	keyboard.Keyboard is using iohub backend.
74.2518 	INFO 	keyboard.Keyboard is using iohub backend.
74.2518 	INFO 	keyboard.Keyboard is using iohub backend.
74.2518 	EXP 	project: status = STARTED
74.3280 	EXP 	Created Start_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Start_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
74.3439 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
74.3725 	EXP 	Created faces_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='faces_image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
74.3816 	EXP 	Created Endding = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Endding', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Endding block\nThankyou for your patient', units='height', win=Window(...), wrapWidth=1)
0.0097 	INFO 	Keyboard events cleared
0.0092 	EXP 	Start_text: autoDraw = True
3.3864 	DATA 	Keypress: space
3.4002 	EXP 	Imported blocks/block5.csv as conditions, 60 conditions, 4 params
3.4007 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'block': 5, 'trial': 1, 'image': 'faces/known/known_88.jpg', 'type': 'known', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
3.4033 	EXP 	Start_text: autoDraw = False
4.3843 	EXP 	fixation: autoDraw = True
5.1586 	WARNING 	Requested image 'faces/known/known_88.jpg' not found but similar filename 'faces/known/known_88.png' exists. This will be used instead but changing the filename is advised.
5.1905 	INFO 	Keyboard events cleared
5.1903 	WARNING 	t of last frame was 32.78ms (=1/30)
5.1903 	EXP 	fixation: autoDraw = False
5.1903 	EXP 	fixation: autoDraw = False
5.1903 	EXP 	faces_image: image = 'faces/known/known_88.jpg'
5.1903 	EXP 	faces_image: autoDraw = True
6.0648 	DATA 	Keypress: space
7.1599 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'block': 5, 'trial': 2, 'image': 'faces/unknown/unknown_188.jpg', 'type': 'unknown', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
7.1639 	EXP 	faces_image: autoDraw = False
8.1473 	EXP 	fixation: autoDraw = True
9.1649 	INFO 	Keyboard events cleared
9.1647 	WARNING 	t of last frame was 54.96ms (=1/18)
9.1647 	EXP 	fixation: autoDraw = False
9.1647 	EXP 	fixation: autoDraw = False
9.1647 	EXP 	faces_image: image = 'faces/unknown/unknown_188.jpg'
