block,trial,image,type,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,thisRow.t,notes,Welcome.started,Start_text.started,key_resp.started,Welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial_ex.started,fixation.started,fixation.stopped,trial_ex.stopped,faces.started,faces_image.started,response.started,serialPort.started,serialPort.stopped,faces.stopped,trial_loop.response.keys,trial_loop.response.rt,trial_loop.response.duration,end_block.started,Endding.started,Endding.stopped,end_block.stopped,pressed_trials,participant,session,date,expName,psychopyVersion,frameRate,expStart,
4,12,faces/unknown/unknown_81.jpg,unknown,11,11,0,None,,,0,11,11,11,42.359699999999975,,,,,,,,,42.35589140000047,43.33891659999972,44.05073840000023,43.99823060000017,44.04400880000048,44.05073840000023,44.05073840000023,0.045792099999744096,1.0367053999998461,46.001590300000316,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,13,faces/known/known_46.jpg,known,12,12,0,space,0.8724055999991833,0.1918562999999267,0,12,12,12,46.00551489999998,,,,,,,,,46.00178920000053,46.98505490000025,47.99176970000008,47.960645099999965,47.98814200000015,47.99176970000008,47.99176970000008,0.02751179999904707,1.0157798000000184,49.96402090000083,space,0.8724055999991833,0.1918562999999267,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,14,faces/unknown/unknown_29.jpg,unknown,13,13,0,None,,,0,13,13,13,49.96801919999962,,,,,,,,,49.9642158000006,50.94726280000032,51.848926000000574,51.800728700000036,51.841782199999216,51.848926000000574,51.848926000000574,0.04107010000006994,1.0321027999998478,53.801404199999524,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,15,faces/known/known_148.jpg,known,14,14,0,space,0.8972770999989734,0.21633230000043113,0,14,14,14,53.80557249999947,,,,,,,,,53.80156460000035,54.78878850000001,55.5577830000002,55.52744209999946,55.5560344000005,55.5577830000002,55.5577830000002,0.028596399999514688,1.0155512000001181,57.53087830000004,space,0.8972770999989734,0.21633230000043113,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,16,faces/known/known_69.jpg,known,15,15,0,space,0.8797975999987102,0.22449430000051507,0,15,15,15,57.53461939999943,,,,,,,,,57.531182400000034,58.515003099999376,59.19981139999982,59.17339080000056,59.196371,59.19981139999982,59.19981139999982,0.022985899999184767,1.0114842999992106,61.176636000000144,space,0.8797975999987102,0.22449430000051507,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,17,faces/known/known_145.jpg,known,16,16,0,space,0.9244249000003038,0.20763420000002952,0,16,16,16,61.180605900000955,,,,,,,,,61.17684360000021,62.16404340000008,63.07539390000056,63.049894899999344,63.06924900000013,63.07539390000056,63.07539390000056,0.019368799999938346,1.008724199999051,65.05149709999932,space,0.9244249000003038,0.20763420000002952,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,18,faces/unknown/unknown_249.jpg,unknown,17,17,0,None,,,0,17,17,17,65.05569009999999,,,,,,,,,65.05172250000032,66.03863730000012,66.87174930000037,66.81872149999981,66.86883130000024,66.87174930000037,66.87174930000037,0.05009260000042559,1.0368200000011711,68.82244379999975,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,19,faces/unknown/unknown_176.jpg,unknown,18,18,0,None,,,0,18,18,18,68.8264278000006,,,,,,,,,68.82266750000053,69.80610220000017,70.80994769999961,70.7517184999997,70.80637139999999,70.80994769999961,70.80994769999961,0.054662300000927644,1.0436414000014338,72.75598499999978,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,20,faces/unknown/unknown_110.jpg,unknown,19,19,0,None,,,0,19,19,19,72.76017339999999,,,,,,,,,72.75620340000023,73.73899490000076,74.53728220000085,74.47729609999988,74.53408490000038,74.53728220000085,74.53728220000085,0.05679229999987001,1.045002700000623,76.48077019999982,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,21,faces/known/known_110.jpg,known,20,20,0,space,1.0259187999999995,0.2085198999993736,0,20,20,20,76.48470180000004,,,,,,,,,76.48099120000006,77.4643787999994,78.28615960000025,78.26050349999969,78.27947479999966,78.28615960000025,78.28615960000025,0.018987400000696653,1.0118019000001368,80.26394660000005,space,1.0259187999999995,0.2085198999993736,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,22,faces/known/known_75.jpg,known,21,21,0,space,0.9180030999996234,0.1996355000010226,0,21,21,21,80.2681522999992,,,,,,,,,80.2641609000002,81.2470527000005,82.08969529999922,82.05564589999994,82.08560679999937,82.08969529999922,82.08969529999922,0.029990099999849917,1.0175318000001425,84.0557547999997,space,0.9180030999996234,0.1996355000010226,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,23,faces/known/known_0.jpg,known,22,22,0,space,1.0651182999990851,0.1757584000006318,0,22,22,22,84.05979939999997,,,,,,,,,84.05598520000058,85.04431939999995,85.9102937000007,85.86269549999997,85.90596619999997,85.9102937000007,85.9102937000007,0.04328170000007958,1.0322443999993993,87.86407209999925,space,1.0651182999990851,0.1757584000006318,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,24,faces/unknown/unknown_164.jpg,unknown,23,23,0,None,,,0,23,23,23,87.86803990000044,,,,,,,,,87.8643331000003,88.85147280000092,89.70990840000013,89.66468320000058,89.70659030000024,89.70990840000013,89.70990840000013,0.04189020000012533,1.0283326000007946,91.66828800000076,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,25,faces/unknown/unknown_297.jpg,unknown,24,24,0,None,,,0,24,24,24,91.67226049999954,,,,,,,,,91.66849999999977,92.65167640000072,93.47661049999988,93.42518700000073,93.46985800000039,93.47661049999988,93.47661049999988,0.04469690000041737,1.036775900000066,95.42642630000046,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,26,faces/unknown/unknown_105.jpg,unknown,25,25,0,None,,,0,25,25,25,95.43053839999993,,,,,,,,,95.42663270000048,96.41390700000011,97.06467759999941,97.00610120000056,97.06170059999931,97.06467759999941,97.06467759999941,0.05561220000163303,1.0410540000011679,99.00996309999937,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,27,faces/known/known_135.jpg,known,26,26,0,None,,,0,26,26,26,99.01398750000044,,,,,,,,,99.01013740000053,99.99346139999943,100.74648359999992,100.71504289999939,100.74313959999927,100.74648359999992,100.74648359999992,0.02809490000072401,1.0156263999997464,102.71824750000087,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,28,faces/known/known_126.jpg,known,27,27,0,space,0.7533385000006092,0.1766021000003093,0,27,27,27,102.72217389999969,,,,,,,,,102.71847460000026,103.70150769999964,104.66962609999973,104.62096159999965,104.66299299999991,104.66962609999973,104.66962609999973,0.04204310000022815,1.0318418000006204,106.62235529999998,space,0.7533385000006092,0.1766021000003093,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,29,faces/unknown/unknown_89.jpg,unknown,28,28,0,None,,,0,28,28,28,106.6263173999996,,,,,,,,,106.62280780000037,107.60982289999993,108.61966740000025,108.56815570000072,108.61664440000095,108.61966740000025,108.61966740000025,0.048504599999432685,1.037559999998848,110.56839890000083,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,30,faces/unknown/unknown_151.jpg,unknown,29,29,0,None,,,0,29,29,29,110.57224889999998,,,,,,,,,110.56858330000068,111.55578389999937,112.41690919999928,112.3669043000009,112.40991030000077,112.41690919999928,112.41690919999928,0.043005100000300445,1.03300660000059,114.37343510000028,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,31,faces/unknown/unknown_87.jpg,unknown,30,30,0,None,,,0,30,30,30,114.37518470000032,,,,,,,,,114.37357530000008,115.36309099999926,116.30625619999955,116.25835200000074,116.30257569999958,116.30625619999955,116.30625619999955,0.04423549999955867,1.0305179999995744,118.25985760000003,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,32,faces/known/known_2.jpg,known,31,31,0,space,1.7288520000001881,0.1678252000001521,0,31,31,31,118.26384940000025,,,,,,,,,118.26007980000031,119.2478370000008,120.23010149999936,120.1775376000005,120.22695120000026,120.23010149999936,120.23010149999936,0.049421199999414966,1.03668529999959,122.1807974000003,space,1.7288520000001881,0.1678252000001521,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,33,faces/unknown/unknown_83.jpg,unknown,32,32,0,None,,,0,32,32,32,122.18488640000032,,,,,,,,,122.18102200000067,123.16424170000028,124.1114576,124.04441410000072,124.10463569999956,124.1114576,124.1114576,0.060239200000069104,1.0512204999995447,126.04709290000028,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,34,faces/known/known_6.jpg,known,33,33,0,space,0.7789269999993849,0.1996820000003936,0,33,33,33,126.05131210000036,,,,,,,,,126.04720909999924,127.03463360000023,127.88453880000088,127.81449249999969,127.8814450000009,127.88453880000088,127.88453880000088,0.06697390000044834,1.0535820000004605,129.8183695000007,space,0.7789269999993849,0.1996820000003936,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,35,faces/unknown/unknown_40.jpg,unknown,34,34,0,None,,,0,34,34,34,129.82228380000015,,,,,,,,,129.81858959999954,130.80154670000047,131.60088150000047,131.55254220000097,131.59405309999966,131.60088150000047,131.60088150000047,0.041524399999616435,1.0382551000002422,133.55577970000013,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,36,faces/unknown/unknown_163.jpg,unknown,35,35,0,None,,,0,35,35,35,133.5598016999993,,,,,,,,,133.55601430000024,134.5389510999994,135.39273049999974,135.33551400000033,135.38962680000077,135.39273049999974,135.39273049999974,0.05411210000056599,1.0410185000000638,137.33909139999923,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,37,faces/known/known_140.jpg,known,36,36,0,space,0.801513000000341,0.19961719999992056,0,36,36,36,137.34311069999967,,,,,,,,,137.33935559999918,138.3220925000005,139.2779190000001,139.21717610000087,139.27156380000088,139.2779190000001,139.2779190000001,0.054403199999796925,1.046857599998475,141.2180370999995,space,0.801513000000341,0.19961719999992056,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,38,faces/unknown/unknown_219.jpg,unknown,37,37,0,None,,,0,37,37,37,141.22226330000012,,,,,,,,,141.21816480000052,142.20534299999963,143.22492000000057,143.1686105000008,143.2216079000009,143.22492000000057,143.22492000000057,0.05300750000060361,1.0392284000008658,145.17221600000084,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,39,faces/known/known_21.jpg,known,38,38,0,space,1.0436298000004172,0.18999079999957758,0,38,38,38,145.17638269999952,,,,,,,,,145.1723925999995,146.15609570000015,146.86099020000074,146.8106155000005,146.85915410000052,146.86099020000074,146.86099020000074,0.04856379999910132,1.0328276000000187,148.81405599999925,space,1.0436298000004172,0.18999079999957758,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,40,faces/unknown/unknown_268.jpg,unknown,39,39,0,None,,,0,39,39,39,148.81814739999936,,,,,,,,,148.81431970000085,149.79725510000026,150.5379594999995,150.48099510000065,150.53499630000078,150.5379594999995,150.5379594999995,0.054008700000849785,1.0412487000012334,152.48478319999958,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,41,faces/known/known_7.jpg,known,40,40,0,None,,,0,40,40,40,152.48881249999977,,,,,,,,,152.48501260000012,153.46833379999953,154.13332009999976,154.08136919999924,154.12990069999978,154.13332009999976,154.13332009999976,0.048540899999352405,1.0349704000000202,156.08455400000094,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,42,faces/known/known_127.jpg,known,41,41,0,space,0.6371331999998802,0.21501220000027388,0,41,41,41,156.08872800000063,,,,,,,,,156.08469080000032,157.07215750000069,158.0426105000006,157.98902570000064,158.0395521999999,158.0426105000006,158.0426105000006,0.050541399999929126,1.0374436999991303,159.99344659999952,space,0.6371331999998802,0.21501220000027388,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,43,faces/unknown/unknown_124.jpg,unknown,42,42,0,None,,,0,42,42,42,159.9973205999995,,,,,,,,,159.99368669999967,160.97752589999982,161.68265260000044,161.62662470000032,161.67609040000025,161.68265260000044,161.68265260000044,0.04947839999840653,1.0433937999987393,163.63084399999934,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,44,faces/unknown/unknown_161.jpg,unknown,43,43,0,None,,,0,43,43,43,163.63485899999978,,,,,,,,,163.6310842999992,164.61395730000004,165.61293269999987,165.56847740000012,165.60955599999943,165.61293269999987,165.61293269999987,0.04109539999990375,1.0289004999995086,167.5722996000004,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,45,faces/unknown/unknown_153.jpg,unknown,44,44,0,None,,,0,44,44,44,167.57647600000018,,,,,,,,,167.57246619999933,168.55587200000082,169.47075159999986,169.40651190000062,169.4663399000001,169.47075159999986,169.47075159999986,0.059856600000784965,1.0492285000000265,171.4097081,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,46,faces/unknown/unknown_60.jpg,unknown,45,45,0,None,,,0,45,45,45,171.4138258999992,,,,,,,,,171.40990500000044,172.39431420000074,173.19406940000044,173.14251850000073,173.18687429999954,173.19406940000044,173.19406940000044,0.04436910000003991,1.0360356999990472,175.14328919999934,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,47,faces/unknown/unknown_187.jpg,unknown,46,46,0,None,,,0,46,46,46,175.1472737999993,,,,,,,,,175.14352979999967,176.13045640000018,177.0853205000003,177.03102279999985,177.08357679999972,177.0853205000003,177.0853205000003,0.05256139999983134,1.0371477999997296,179.03465069999947,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,48,faces/unknown/unknown_65.jpg,unknown,47,47,0,None,,,0,47,47,47,179.03892300000007,,,,,,,,,179.03483890000098,180.01801660000092,180.7265024999997,180.67865359999996,180.7196227000004,180.7265024999997,180.7265024999997,0.040982599999551894,1.0332968000002438,182.68042349999996,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,49,faces/known/known_101.jpg,known,48,48,0,space,0.688195500000802,0.1997425999998086,0,48,48,48,182.6845076999998,,,,,,,,,182.68054440000014,183.66808800000035,184.61486680000053,184.5561562999992,184.6113581999998,184.61486680000053,184.61486680000053,0.05520980000073905,1.0452628000002733,186.55957060000037,space,0.688195500000802,0.1997425999998086,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,50,faces/unknown/unknown_225.jpg,unknown,49,49,0,None,,,0,49,49,49,186.56370679999964,,,,,,,,,186.5597448999997,187.5435331000008,188.43858309999996,188.3798812999994,188.43209650000063,188.43858309999996,188.43858309999996,0.0522274999984802,1.043611899998723,190.38090209999973,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,51,faces/known/known_89.jpg,known,50,50,0,space,0.5868195999992167,0.20798500000091735,0,50,50,50,190.38487110000096,,,,,,,,,190.38128730000062,191.3683263999992,192.23575279999932,192.2033317000005,192.23254740000084,192.23575279999932,192.23575279999932,0.02921799999967334,1.0149146999992809,194.2057722999998,space,0.5868195999992167,0.20798500000091735,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,52,faces/known/known_142.jpg,known,51,51,0,space,1.1803317000012612,0.16779679999854125,0,51,51,51,194.20974229999956,,,,,,,,,194.20602040000085,195.19297370000095,196.2346536999994,196.14861380000002,196.22319140000036,196.2346536999994,196.2346536999994,0.07457479999902716,1.072187899999335,198.15165030000026,space,1.1803317000012612,0.16779679999854125,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,53,faces/unknown/unknown_85.jpg,unknown,52,52,0,None,,,0,52,52,52,198.15538969999943,,,,,,,,,198.15186790000007,199.13883089999945,199.8260207000003,199.7725749000001,199.82284830000026,199.8260207000003,199.8260207000003,0.05028399999901012,1.0372308000005432,201.77628189999996,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,54,faces/unknown/unknown_263.jpg,unknown,53,53,0,None,,,0,53,53,53,201.7802558000003,,,,,,,,,201.7763973000001,202.75997260000076,203.55925070000012,203.5063592000006,203.55564589999994,203.55925070000012,203.55925070000012,0.04929179999999178,1.0367671999993036,205.50974150000002,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,55,faces/known/known_48.jpg,known,54,54,0,space,0.805851299999631,0.20754149999993388,0,54,54,54,205.51388399999996,,,,,,,,,205.5100106000009,206.49331549999988,207.39358899999934,207.3642560999997,207.3889067,207.39358899999934,207.39358899999934,0.02466409999942698,1.0135608999989927,209.36804029999985,space,0.805851299999631,0.20754149999993388,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,56,faces/known/known_83.jpg,known,55,55,0,space,0.9148513999989518,0.21661740000126883,0,55,55,55,209.37205630000062,,,,,,,,,209.36825900000076,210.35139340000023,211.0915313000005,211.06053769999926,211.08825330000036,211.0915313000005,211.0915313000005,0.027718499999537016,1.015834800000448,213.0634983,space,0.9148513999989518,0.21661740000126883,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,57,faces/known/known_124.jpg,known,56,56,0,space,0.6307126000010612,0.1814085999994859,0,56,56,56,213.0679414999995,,,,,,,,,213.06361579999975,214.04725470000085,214.81104509999932,214.76298850000057,214.80455079999956,214.81104509999932,214.81104509999932,0.04157410000152595,1.0315675000001647,216.76372240000092,space,0.6307126000010612,0.1814085999994859,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,58,faces/known/known_96.jpg,known,57,57,0,space,1.3649100000002363,0.2163086000000476,0,57,57,57,216.76804319999974,,,,,,,,,216.76384209999924,217.75140959999953,218.5940401000007,218.56474270000035,218.59062679999988,218.5940401000007,218.5940401000007,0.025892499999827123,1.016028500000175,220.56838349999998,space,1.3649100000002363,0.2163086000000476,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,59,faces/unknown/unknown_26.jpg,unknown,58,58,0,None,,,0,58,58,58,220.57232610000028,,,,,,,,,220.5687369999996,221.55148689999987,222.22913309999967,222.17307579999942,222.2257038000007,222.22913309999967,222.22913309999967,0.052641500000390806,1.0394575999998779,224.17507979999937,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
4,60,faces/unknown/unknown_244.jpg,unknown,59,59,0,None,,,0,59,59,59,224.17928360000042,,,,,,,,,224.17527599999994,225.16199550000056,226.06318380000084,226.0138019999995,226.057272,226.06318380000084,226.06318380000084,0.043483999999807565,1.0334055999992415,228.01403879999998,None,,,,,,,,102,004,2025-05-17_14h48.10.592,project,2024.2.4,221.30258702864148,2025-05-17 14h48.18.993136 +0700,
